mdomid	ogsid
LOC101888054_XP_005177945.1	902
LOC101901400_XP_005177150.1	25587
LOC101897804_XP_005181848.1	1996
LOC101887890_XP_005178464.1	26260
LOC101890003_XP_005189170.1	16273
LOC101889770_XP_005187793.1	113
LOC101900946_XP_005176521.1	10512
LOC101893200_XP_005182684.1	6267
LOC101901591_XP_005185365.1	21640
LOC101899398_XP_005177679.1	7724
LOC101896297_XP_005187067.1	7027.2
LOC101899317_XP_005188198.1	7490
LOC101894035_XP_005183966.1	6212.1.1
LOC101891369_XP_005189014.1	18627
LOC101900576_XP_005189699.1	20320
LOC101900848_XP_005183261.1	27033
PASA1_gene_57_PASA1_model_59	13135
LOC101888373_XP_005186618.1	15399
LOC101896510_XP_005180183.1	2138
LOC101895388_XP_005187740.1	16926
LOC101896871_XP_005180806.1	19323
LOC101889067_XP_005183600.1	9191
LOC101895136_XP_005181318.1	7802.2
LOC101892043_XP_005181045.1	4299.2
LOC101891441_XP_005177275.1	1040
LOC101896022_XP_005186412.1	21525
LOC101897495_XP_005177126.1	11213
LOC101891361_XP_005187460.1	11666
LOC101896761_XP_005183903.1	17669
LOC101891864_XP_005179283.1	26975
LOC101890068_XP_005174954.1	13501
LOC101898372_XP_005185096.1	26759
LOC101895114_XP_005192155.1	6862
LOC101899708_XP_005188559.1	11402
LOC101892028_XP_005176283.1	13836.1
LOC101896309_XP_005190163.1	17979
LOC101899637_XP_005183254.1	8068
LOC101897747_XP_005182448.1	398
LOC101901257_XP_005184286.1	25669
LOC101891217_XP_005179003.1	2559
LOC101888964_XP_005188753.1	25227
LOC101888559_XP_005191808.1	25056
LOC101888484_XP_005184023.1	17396
LOC101894496_XP_005183143.1	7165
LOC101890567_XP_005174957.1	6623
LOC101901353_XP_005179952.1	13985
LOC101899826_XP_005190016.1	7323
LOC101895515_XP_005175063.1	1007
LOC101896082_XP_005186497.1	22572
LOC101900487_XP_005181605.1	7863
LOC101888077_XP_005184951.1	704
LOC101894930_XP_005187234.1	1471
LOC101898202_XP_005185345.1	1640
LOC101888331_XP_005191585.1	26345
LOC101899062_XP_005183753.1	953
LOC101896808_XP_005178782.1	6246
LOC101893033_XP_005186709.1	4299.1.1
LOC101898340_XP_005190098.1	22022
LOC101890964_XP_005189801.1	10766
LOC101898503_XP_005186427.1	4592
LOC101887964_XP_005184020.1	20560
LOC101899965_XP_005179944.1	26885
LOC101890671_XP_005187294.1	3547.1
LOC101901464_XP_005181265.1	19307
LOC101888673_XP_005189872.1	20684
LOC101901476_XP_005185205.1	5602
LOC101890577_XP_005176985.1	11346
LOC101892384_XP_005179986.1	6701
LOC101894337_XP_005185574.1	172
LOC101893768_XP_005187227.1	3286
LOC101899388_XP_005190976.1	25827
LOC101895161_XP_005189673.1	8406
LOC101895684_XP_005189993.1	61
LOC101899375_XP_005187259.1	25127
LOC101899899_XP_005175622.1	26436
LOC101895274_XP_005189350.1	25492
LOC101897842_XP_005178085.1	17218
LOC101896987_XP_005180718.1	12104
LOC101895600_XP_005180624.1	17820.1
LOC101900421_XP_005179156.1	18644
LOC101887240_XP_005187520.1	13754.2
LOC101889375_XP_005188405.1	25562
LOC101895670_XP_005184919.1	17705
LOC101892471_XP_005175361.1	18221
LOC101888068_XP_005181968.1	16793.1
LOC101895765_XP_005177994.1	2020
LOC101899574_XP_005178708.1	27080
LOC101899744_XP_005184004.1	4299.1.2
LOC101887681_XP_005184790.1	14933
LOC101890035_XP_005183205.1	23583
LOC101891043_XP_005178659.1	23984
LOC101893744_XP_005179473.1	25124
LOC101890551_XP_005187036.1	17011
LOC101890223_XP_005191894.1	1911
LOC101897220_XP_005181587.1	18347
LOC101893005_XP_005178935.1	6454.2
LOC101893734_XP_005176203.1	10157
LOC101889036_XP_005192270.1	25787
LOC101889242_XP_005183601.1	26390
LOC101898810_XP_005176948.1	17427
LOC101890347_XP_005191971.1	4339
LOC101893325_XP_005188941.1	20345
LOC101889640_XP_005184210.1	3743
LOC101891305_XP_005188152.1	18560
LOC101901197_XP_005184458.1	787
LOC101895775_XP_005181836.1	8786
LOC101900186_XP_005178362.1	4198
LOC101901006_XP_005179784.1	22867
LOC101899539_XP_005185193.1	15933
LOC101891466_XP_005183030.1	761.2.1.2
LOC101888267_XP_005188042.1	27068
LOC101897618_XP_005179765.1	23681
LOC101894082_XP_005178764.1	8448
LOC101891780_XP_005191016.1	2947
LOC101899392_XP_005175242.1	22314
LOC101899034_XP_005190178.1	11766
LOC101895762_XP_005176125.1	14987
LOC101893053_XP_005192144.1	5022
LOC101897438_XP_005176048.1	12550
LOC101901751_XP_005183352.1	19789
LOC101893455_XP_005191753.1	24883
LOC101896128_XP_005187656.1	19177
LOC101901384_XP_005190745.1	24767
LOC101887897_XP_005181879.1	6867
LOC101888009_XP_005182302.1	26648.1.2
LOC101888408_XP_005178118.1	9193
LOC101888078_XP_005185213.1	27288
LOC101895976_XP_005190308.1	17793
LOC101891137_XP_005189652.1	17866
LOC101888416_XP_005180134.1	24000
LOC101899084_XP_005189461.1	9622
LOC101889807_XP_005181544.1	22703
LOC101890317_XP_005183521.1	9446
LOC101892506_XP_005185737.1	18748
LOC101899682_XP_005181519.1	21327
LOC101888507_XP_005192121.1	22197
LOC101889204_XP_005189640.1	5505
LOC101896701_XP_005182793.1	711.2
LOC101895298_XP_005178864.1	769
LOC101900208_XP_005184865.1	27027
LOC101892407_XP_005188853.1	4299.1.1
LOC101890714_XP_005184312.1	26436
LOC101898540_XP_005182276.1	26277.1.1
LOC101899992_XP_005188980.1	6636
LOC101888634_XP_005179344.1	22181
LOC101889588_XP_005185468.1	3140
LOC101897591_XP_005187579.1	11257
LOC101890149_XP_005184633.1	7837
LOC101893416_XP_005181307.1	27297
LOC101893655_XP_005186889.1	15833
LOC101897197_XP_005192008.1	2452
LOC101895439_XP_005188177.1	9579
LOC101896595_XP_005188003.1	3327
LOC101892063_XP_005188770.1	19230
LOC101890456_XP_005191173.1	25869
LOC101892869_XP_005188427.1	5943
LOC101898478_XP_005180108.1	26436
LOC101894155_XP_005182005.1	12945
LOC101887825_XP_005174852.1	20040.2
LOC101897739_XP_005180369.1	22888
LOC101894312_XP_005177984.1	26105
LOC101889402_XP_005179175.1	4938
LOC101898151_XP_005186252.1	15460.1
LOC101892155_XP_005181904.1	3246
LOC101895796_XP_005188709.1	18314.2
LOC101901277_XP_005190265.1	9846
LOC101896990_XP_005182022.1	8763
LOC101888311_XP_005184469.1	4586
LOC101889080_XP_005186457.1	12669
LOC101893792_XP_005178149.1	17416.1
LOC101897415_XP_005185508.1	3285
LOC101895292_XP_005175869.1	3403
LOC101900927_XP_005189297.1	11572
LOC101891865_XP_005179365.1	12845
LOC101899491_XP_005187846.1	7517
LOC101890656_XP_005182846.1	17948
LOC101896973_XP_005176674.1	18265
LOC101897386_XP_005176222.1	11252
LOC101892867_XP_005187811.1	1493
LOC101892205_XP_005177718.1	225
LOC101893623_XP_005176564.1	15499
LOC101898895_XP_005187420.1	4518
LOC101889883_XP_005187451.1	8891
LOC101900778_XP_005178452.1	18188
LOC101891934_XP_005184569.1	22618
LOC101896164_XP_005180714.1	7480.1.2
LOC101888692_XP_005177949.1	6662
LOC101899030_XP_005189691.1	3758
LOC101897319_XP_005191046.1	10057
LOC101894163_XP_005183634.1	4564
LOC101889346_XP_005179534.1	22081
LOC101894168_XP_005185573.1	10384.2.1.1.1
LOC101900956_XP_005180298.1	18852
LOC101888996_XP_005180587.1	19459
LOC101892129_XP_005191906.1	11740
LOC101897355_XP_005186669.1	21552
LOC101901351_XP_005179333.1	26667
LOC101891157_XP_005177545.1	7027.1
LOC101901599_XP_005188741.1	12203
LOC101893254_XP_005183225.1	20708
LOC101900651_XP_005179328.1	22595
LOC101890596_XP_005183026.1	7881
LOC101892260_XP_005176996.1	8312
LOC101890454_XP_005190770.1	6213
LOC101892215_XP_005179645.1	11909
LOC101887794_XP_005182829.1	19521
LOC101901625_XP_005180839.1	14235
LOC101899692_XP_005183841.1	7379.1
LOC101895159_XP_005189519.1	14080
LOC101900911_XP_005184282.1	1622
LOC101897635_XP_005183744.1	17154
LOC101896031_XP_005190236.1	6330.1.1
LOC101899241_XP_005185351.1	19323
LOC101887725_XP_005178196.1	7610.2
LOC101894303_XP_005174973.1	752
LOC101897034_XP_005177490.1	12776.1
LOC101889283_XP_005176450.1	14967
LOC101895701_XP_005177658.1	1366
LOC101898873_XP_005179502.1	8036
LOC101899870_XP_005185195.1	12669
LOC101900357_XP_005176778.1	15471
LOC101901816_XP_005187603.1	14434
LOC101898526_XP_005175161.1	2905.2
LOC101887521_XP_005187605.1	1766
LOC101898050_XP_005192013.1	4938
LOC101900248_XP_005178021.1	25218
LOC101895490_XP_005185245.1	10180
LOC101893805_XP_005182513.1	20010
LOC101898178_XP_005178175.1	641
LOC101900356_XP_005175977.1	16585
LOC101898613_XP_005185686.1	6225
LOC101895018_XP_005178589.1	5546
LOC101899558_XP_005190565.1	11500
LOC101898162_XP_005189218.1	11302
LOC101898758_XP_005176858.1	6473
LOC101894693_XP_005178860.1	18938.1
LOC101896439_XP_005176491.1	10302
LOC101888959_XP_005187788.1	10766
LOC101892207_XP_005178226.1	19369
LOC101887279_XP_005181179.1	23193
LOC101892902_XP_005181304.1	1300
LOC101898859_XP_005191707.1	18873
LOC101894726_XP_005191445.1	1835
LOC101894319_XP_005180347.1	23554
LOC101896631_XP_005180010.1	9886
LOC101898717_XP_005184443.1	6500
LOC101889214_XP_005192201.1	8157.2
LOC101890033_XP_005182311.1	17596.2
LOC101900203_XP_005183343.1	7615
LOC101891616_XP_005175356.1	16411
LOC101899068_XP_005185350.1	19323
LOC101888264_XP_005187367.1	2442
LOC101897191_XP_005190002.1	14814
LOC101890134_XP_005178917.1	5903
LOC101895399_XP_005191370.1	22205.1
LOC101897516_XP_005185258.1	17994
LOC101896177_XP_005184755.1	1688
LOC101899233_XP_005183754.1	5384
LOC101888688_XP_005176623.1	10623
LOC101889018_XP_005187871.1	23014
LOC101901708_XP_005188035.1	3298
LOC101890006_XP_005190043.1	27000
LOC101894125_XP_005190707.1	5083
LOC101887408_XP_005186108.1	13372
LOC101891163_XP_005178307.1	25185
LOC101894433_XP_005183465.1	11848
LOC101900941_XP_005174843.1	1392
LOC101898039_XP_005189607.1	1532
LOC101890319_XP_005184125.1	3527
LOC101887472_XP_005189558.1	4568
LOC101894218_XP_005185161.1	5154
LOC101890250_XP_005181981.1	26921
LOC101893937_XP_005187140.1	26198.1
LOC101900721_XP_005181524.1	641
LOC101893234_XP_005175660.1	11728
LOC101887765_XP_005190121.1	15208
LOC101901036_XP_005187268.1	14966
LOC101897981_XP_005187755.1	17614
LOC101899921_XP_005184605.1	9710
LOC101895283_XP_005191618.1	14092
LOC101896863_XP_005177489.1	18072
LOC101890864_XP_005175273.1	19490
LOC101893972_XP_005180524.1	2262
LOC101899089_XP_005191137.1	9664
LOC101891431_XP_005191262.1	8276.1
LOC101897290_XP_005183326.1	24768
LOC101900938_XP_005192026.1	26436
LOC101888617_XP_005190276.1	13522.1.1.2
LOC101894031_XP_005182601.1	12042.1
LOC101892835_XP_005178934.1	6454.2
LOC101896007_XP_005182016.1	25916
LOC101901333_XP_005191401.1	21474
LOC101899603_XP_005189464.1	21554
LOC101888165_XP_005175573.1	27373
LOC101898796_XP_005187932.1	2941
LOC101895908_XP_005184996.1	16793.1
LOC101893474_XP_005181400.1	21417
LOC101901234_XP_005177149.1	2542
LOC101892317_XP_005180871.1	21884
LOC101899654_XP_005188814.1	19864
LOC101897821_XP_005187838.1	4753
LOC101890916_XP_005175588.1	25857.1.1.1
LOC101888459_XP_005176795.1	3825
LOC101898273_XP_005187583.1	4554
LOC101892463_XP_005190443.1	24708
LOC101896284_XP_005181670.1	8209
LOC101893639_XP_005181913.1	8498
LOC101888381_XP_005188750.1	4315
LOC101894162_XP_005183141.1	232
LOC101896427_XP_005191202.1	400
LOC101891114_XP_005182584.1	17686
LOC101893752_XP_005181655.1	26794
LOC101887203_XP_005175986.1	20709
LOC101896441_XP_005177217.1	17384
LOC101891407_XP_005184315.1	26436
LOC101896881_XP_005183407.1	6240
LOC101900205_XP_005183670.1	16561
LOC101896305_XP_005189129.1	20475
LOC101896985_XP_005180275.1	3888
LOC101898533_XP_005180459.1	13798
LOC101900473_XP_005178276.1	14547
LOC101899384_XP_005190104.1	26572
LOC101895185_XP_005178947.1	25023.1
LOC101888503_XP_005191332.1	25843
LOC101888666_XP_005188221.1	12947
LOC101897179_XP_005187491.1	22036
LOC101899298_XP_005182367.1	17676
LOC101888254_XP_005183686.1	24134
LOC101895309_XP_005182698.1	24656
LOC101898739_XP_005189539.1	20201
LOC101889699_XP_005183782.1	25710
LOC101888604_XP_005187108.1	7165
LOC101893281_XP_005190531.1	22268.1
LOC101897134_XP_005190314.1	6862
LOC101897579_XP_005184170.1	12042.1
LOC101888930_XP_005178204.1	9987
LOC101889707_XP_005186034.1	13473
LOC101893386_XP_005190703.1	10157
LOC101895865_XP_005191452.1	1295
LOC101891198_XP_005188846.1	13479.1
LOC101901370_XP_005186356.1	26344
LOC101888854_XP_005191501.1	5899
LOC101901756_XP_005184542.1	2987
LOC101898192_XP_005182274.1	26277.1.1
LOC101898033_XP_005187337.1	24009
LOC101901294_XP_005177848.1	9240
LOC101889835_XP_005190042.1	1434
LOC101901059_XP_005175628.1	16842
LOC101889670_XP_005176269.1	2232
LOC101900866_XP_005188120.1	2880
LOC101893402_XP_005176912.1	26648.1.1.1.1.1.2.2
LOC101893824_XP_005188340.1	11303.1.2
LOC101892342_XP_005186475.1	19679
LOC101887664_XP_005177433.1	22859
LOC101898136_XP_005181337.1	21554
LOC101901288_XP_005175329.1	25673
LOC101890179_XP_005177449.1	18033
LOC101901551_XP_005191716.1	20792
LOC101887850_XP_005185539.1	18607
LOC101890878_XP_005180504.1	9245
LOC101887985_XP_005191495.1	24012.2
LOC101887894_XP_005180131.1	14859
LOC101897732_XP_005177827.1	25086
LOC101894513_XP_005190228.1	8444
LOC101895139_XP_005182697.1	27198
LOC101890901_XP_005189414.1	26946
LOC101889633_XP_005179969.1	15109
LOC101899683_XP_005181692.1	16330
LOC101889062_XP_005182063.1	26215
LOC101897629_XP_005182123.1	23101
LOC101898892_XP_005186597.1	10766
LOC101889767_XP_005187115.1	8642
LOC101891624_XP_005178486.1	12939
LOC101897871_XP_005188720.1	13172
LOC101897011_XP_005189133.1	1007
LOC101895243_XP_005179572.1	7564
LOC101891290_XP_005183290.1	8617
LOC101890509_XP_005189009.1	588.2
LOC101889277_XP_005174949.1	16793.1
LOC101895282_XP_005191035.1	14666
LOC101894639_XP_005178154.1	11055
LOC101900220_XP_005188562.1	18961
LOC101887350_XP_005187017.1	6906
LOC101900251_XP_005178622.1	26427
LOC101889563_XP_005192203.1	10327
LOC101901456_XP_005178810.1	11353
LOC101897031_XP_005176585.1	9834
LOC101892249_XP_005191746.1	11609
LOC101898695_XP_005191783.1	26299
LOC101900819_XP_005175696.1	11298
LOC101896907_XP_005176045.1	21048
LOC101901821_XP_005189865.1	26491
LOC101891243_XP_005186962.1	11878
LOC101889791_XP_005176891.1	11000
LOC101897073_XP_005190725.1	23502
LOC101899942_XP_005190978.1	11823
LOC101895493_XP_005186409.1	11275
LOC101888011_XP_005183272.1	13811
LOC101901120_XP_005174844.1	5980
LOC101898236_XP_005175887.1	3250
LOC101896642_XP_005183825.1	6484
LOC101898782_XP_005183490.1	25342
LOC101899308_XP_005185690.1	21419
LOC101898707_XP_005180460.1	22241
LOC101891886_XP_005188597.1	13536
LOC101889797_XP_005178828.1	3352
PASA1_gene_37_PASA1_model_38	20533
LOC101888786_XP_005188579.1	1707
LOC101887953_XP_005180669.1	9795
LOC101890959_XP_005188058.1	4865
LOC101889490_XP_005186865.1	15431
LOC101898082_XP_005183657.1	10703
LOC101890707_XP_005182937.1	154
LOC101891047_XP_005179891.1	14873.2
LOC101899070_XP_005185775.1	1952
LOC101896310_XP_005190886.1	25243
LOC101897861_XP_005185595.1	25902.2.2
LOC101890165_XP_005188922.1	10450
LOC101896476_XP_005188451.1	20624
LOC101888468_XP_005179963.1	3888
LOC101889812_XP_005183518.1	11457
LOC101893356_XP_005181562.1	9315
LOC101899645_XP_005186838.1	27185
LOC101890558_XP_005190209.1	16351
LOC101898771_XP_005179412.1	27267
LOC101891473_XP_005185474.1	15793
LOC101901463_XP_005181096.1	20804
LOC101896103_XP_005175801.1	2166.2
LOC101888560_XP_005174857.1	23724
LOC101896530_XP_005184430.1	21592
LOC101890194_XP_005183206.1	6903
LOC101889970_XP_005179353.1	26831.1.1
LOC101891528_XP_005183449.1	26066.2
LOC101889989_XP_005184887.1	1083
LOC101896240_XP_005186664.1	19416
LOC101889890_XP_005189879.1	15246
LOC101893130_XP_005179469.1	12461
LOC101897017_XP_005190389.1	536
LOC101900767_XP_005175627.1	7010
LOC101901210_XP_005188122.1	2642
LOC101889047_XP_005178383.1	10260
LOC101898890_XP_005186002.1	6705
LOC101900155_XP_005185695.1	25432
LOC101894467_XP_005174896.1	16341
LOC101898808_XP_005175396.1	17588
LOC101891965_XP_005177878.1	256
LOC101896467_XP_005185760.1	24434.2
LOC101893737_XP_005176736.1	9292
LOC101896378_XP_005176581.1	6150
LOC101901685_XP_005180478.1	1716
LOC101900671_XP_005183260.1	3220
LOC101897696_XP_005187335.1	18853
LOC101899751_XP_005184935.1	7980
LOC101895783_XP_005185247.1	4651
LOC101887690_XP_005187190.1	10017
LOC101887550_XP_005176349.1	13967
LOC101895848_XP_005186577.1	20033
PASA1_gene_45_PASA1_model_46	26490
LOC101892837_XP_005179108.1	574
LOC101895190_XP_005180088.1	15375
LOC101894581_XP_005179478.1	12461
LOC101887566_XP_005180394.1	1984
LOC101898959_XP_005185688.1	125
LOC101888678_XP_005191333.1	26345
LOC101888292_XP_005179079.1	15667
LOC101889249_XP_005185716.1	16848
LOC101893861_XP_005183720.1	17120
LOC101897792_XP_005179315.1	21242
LOC101893900_XP_005175944.1	18987
LOC101889244_XP_005184957.1	11851
LOC101899362_XP_005183839.1	7379.1
LOC101892439_XP_005181301.1	22039
LOC101891818_XP_005183032.1	18194
LOC101889363_XP_005183858.1	19929
LOC101890846_XP_005187457.1	11666
LOC101889030_XP_005191248.1	8397
LOC101896817_XP_005181673.1	5943
LOC101897450_XP_005179844.1	16157
LOC101887442_XP_005179791.1	7363.2
LOC101893529_XP_005182686.1	6267
LOC101896770_XP_005186160.1	20528
LOC101901140_XP_005183090.1	20473
LOC101898565_XP_005189370.1	24287
LOC101900047_XP_005188291.1	4321
LOC101894061_XP_005190372.1	24971
LOC101892674_XP_005183713.1	640
LOC101887460_XP_005184876.1	2204.1
LOC101895443_XP_005189035.1	20395.1.2.1
LOC101889078_XP_005186284.1	25436
LOC101890370_XP_005183864.1	12183
LOC101893367_XP_005184144.1	10389
LOC101891192_XP_005187626.1	11216
LOC101892331_XP_005183533.1	3297
LOC101892896_XP_005179371.1	24683
LOC101892130_XP_005192140.1	8444
LOC101898433_XP_005183659.1	7164
PASA1_gene_1_PASA1_model_1	266
LOC101888043_XP_005174768.1	2605
LOC101892924_XP_005189109.1	1360
LOC101888288_XP_005177697.1	14707
LOC101892114_XP_005185886.1	1521
LOC101897234_XP_005185256.1	21719
LOC101898044_XP_005190472.1	15460.1
LOC101898794_XP_005187672.1	15007
LOC101900882_XP_005175980.1	16860
LOC101887217_XP_005179254.1	17721
LOC101901725_XP_005191954.1	2024
LOC101899878_XP_005187261.1	13522.1.1.1
LOC101892562_XP_005183878.1	2236.2
LOC101895398_XP_005191285.1	26558
LOC101896145_XP_005174983.1	16785
LOC101888922_XP_005176082.1	2204.1
LOC101891550_XP_005190284.1	26759
LOC101893253_XP_005182422.1	22887
LOC101891875_XP_005184897.1	10171
LOC101895812_XP_005175463.1	23277
LOC101899434_XP_005188729.1	26436
LOC101901587_XP_005184014.1	7167
LOC101889463_XP_005178124.1	16922
LOC101898879_XP_005183421.1	17614
LOC101901225_XP_005175011.1	18765
LOC101898176_XP_005176415.1	22555
LOC101899913_XP_005181862.1	15707
LOC101901320_XP_005187600.1	9579
LOC101894081_XP_005178582.1	18130
LOC101889967_XP_005178652.1	9472.1.1
LOC101900192_XP_005180920.1	15567
LOC101893400_XP_005176652.1	20319
LOC101898466_XP_005177587.1	11646
LOC101894126_XP_005190874.1	11545
LOC101887284_XP_005182381.1	4724.2
LOC101888064_XP_005180310.1	2781
LOC101897789_XP_005178347.1	26505
LOC101887976_XP_005188308.1	26331
LOC101892486_XP_005181557.1	22503
LOC101896506_XP_005178077.1	18447
LOC101888358_XP_005183274.1	24819.1.1
LOC101897605_XP_005175546.1	10914
LOC101887347_XP_005186359.1	16347
LOC101887244_XP_005188391.1	967
LOC101897354_XP_005186588.1	7430
LOC101895556_XP_005185417.1	16350
LOC101888406_XP_005177782.1	11725
LOC101888893_XP_005185631.1	6482
LOC101889891_XP_005190205.1	16770
LOC101901447_XP_005175251.1	704
LOC101893826_XP_005188944.1	17366
LOC101896726_XP_005190387.1	20552
LOC101893088_XP_005186557.1	20631
LOC101895983_XP_005192159.1	4501.2
LOC101900999_XP_005176160.1	26735
LOC101892517_XP_005188067.1	23012
LOC101892358_XP_005191353.1	792.2.1
LOC101890403_XP_005175716.1	4684
LOC101899518_XP_005179239.1	1438
LOC101897098_XP_005181065.1	22069
LOC101890918_XP_005175773.1	11413.2
LOC101894274_XP_005185661.1	3089
LOC101895525_XP_005177392.1	13295
LOC101893057_XP_005175659.1	10934
LOC101898307_XP_005180020.1	10805
LOC101891939_XP_005185885.1	17900
LOC101895293_XP_005176210.1	12833
LOC101897203_XP_005175228.1	4162
LOC101890974_XP_005191664.1	22865
LOC101894542_XP_005182604.1	23467
LOC101890099_XP_005186377.1	8983
LOC101894813_XP_005182870.1	4255
LOC101896821_XP_005182974.1	21821
LOC101894650_XP_005182008.1	6715
LOC101891254_XP_005190603.1	18994
LOC101888105_XP_005175706.1	7381
LOC101888952_XP_005185376.1	11653
LOC101888485_XP_005184383.1	23286
LOC101890650_XP_005181037.1	4612
LOC101891894_XP_005190215.1	11878
LOC101888658_XP_005184883.1	37
LOC101898727_XP_005186170.1	18971
LOC101888196_XP_005185541.1	23202
LOC101887734_XP_005181878.1	11843
LOC101898537_XP_005181512.1	21039
LOC101899454_XP_005176772.1	6367
LOC101898441_XP_005186339.1	24371
LOC101893539_XP_005184982.1	20527.2
LOC101887728_XP_005179524.1	24475.2
LOC101887965_XP_005184380.1	429
LOC101892697_XP_005189975.1	20797
LOC101895115_XP_005174900.1	1435
LOC101899490_XP_005187676.1	25145
LOC101892556_XP_005180250.1	11962
LOC101898246_XP_005177916.1	8510
LOC101890500_XP_005186206.1	7441
LOC101893553_XP_005191274.1	23397
LOC101888179_XP_005179260.1	15451
LOC101893320_XP_005187813.1	22740
LOC101899276_XP_005176861.1	15447
LOC101890380_XP_005186957.1	11878
LOC101896194_XP_005190633.1	8829
LOC101888327_XP_005190586.1	21804
LOC101897322_XP_005191776.1	23075
LOC101889834_XP_005189711.1	12345
LOC101901790_XP_005178981.1	21328.2
LOC101894323_XP_005181313.1	1815
LOC101892750_XP_005189505.1	22880
