dmelid	ogsid
FBgn0052523_FBpp0076886	26299
FBgn0036266_FBpp0075748	7949
FBgn0035831_FBpp0076478	10287
FBgn0032462_FBpp0271953	15194.1.2
FBgn0015381_FBpp0305445	1553
FBgn0037890_FBpp0300416	4177
FBgn0034936_FBpp0304305	12265
FBgn0030098_FBpp0071239	16641
FBgn0053821_FBpp0091067	20001.1.1.1.1.1.1.1.1
FBgn0036833_FBpp0305859	1236
FBgn0002862_FBpp0311910	3102
FBgn0085227_FBpp0111306	21235
FBgn0010398_FBpp0079681	5081
FBgn0036374_FBpp0309524	24333
FBgn0262023_FBpp0292861	21188
FBgn0040941_FBpp0289350	19748
FBgn0039779_FBpp0085015	8244
FBgn0265267_FBpp0074166	25523
FBgn0037117_FBpp0078085	12255
FBgn0031979_FBpp0079162	16308
FBgn0034629_FBpp0071533	7973
FBgn0037880_FBpp0081828	1364
FBgn0085325_FBpp0111405	19264
FBgn0031785_FBpp0078833	7972
FBgn0030672_FBpp0309269	21079.1
FBgn0037997_FBpp0297193	16803
FBgn0004898_FBpp0084146	21050
FBgn0029818_FBpp0070795	18404
FBgn0033363_FBpp0087747	7000
FBgn0030640_FBpp0073851	10982
FBgn0033558_FBpp0308560	8579
FBgn0038827_FBpp0083399	25056
FBgn0000448_FBpp0291630	12130
FBgn0030292_FBpp0073308	7573
FBgn0033631_FBpp0308571	10512
FBgn0264325_FBpp0083975	985
FBgn0029874_FBpp0070880	21338
FBgn0030670_FBpp0073874	1156
FBgn0261278_FBpp0080441	24749.1
FBgn0263260_FBpp0087519	22232
FBgn0260862_FBpp0072503	5735
FBgn0051327_FBpp0082365	3180
FBgn0032679_FBpp0080637	26161
FBgn0085318_FBpp0297896	15331
FBgn0050410_FBpp0296955	1640
FBgn0000017_FBpp0303166	27428.1.1
FBgn0032101_FBpp0303253	20044
FBgn0037082_FBpp0078051	1371
FBgn0010358_FBpp0087225	1625
FBgn0037365_FBpp0306966	21375
FBgn0023521_FBpp0070308	19424
FBgn0030522_FBpp0099588	19521
FBgn0260955_FBpp0290956	14387
FBgn0051103_FBpp0112301	4299.2
FBgn0086445_FBpp0080700	23166
FBgn0050323_FBpp0271829	10025
FBgn0053889_FBpp0091134	6330.1.2
FBgn0030788_FBpp0074105	273
FBgn0004657_FBpp0309123	16083
FBgn0037436_FBpp0081210	18073
FBgn0004507_FBpp0099923	4916
FBgn0262679_FBpp0294047	16521
FBgn0035356_FBpp0072807	9788
FBgn0036340_FBpp0075617	5878
FBgn0031759_FBpp0297914	7435
FBgn0038643_FBpp0099682	8266
FBgn0032364_FBpp0079826	1805
FBgn0050015_FBpp0112268	18543
FBgn0051358_FBpp0082027	12284
FBgn0035432_FBpp0303136	17170
FBgn0053267_FBpp0296929	27280
FBgn0266669_FBpp0074993	14951
FBgn0028539_FBpp0110241	18813.1
FBgn0027610_FBpp0082216	20395.1.2.2
FBgn0036838_FBpp0074808	7366
FBgn0027889_FBpp0084465	7713
FBgn0037044_FBpp0077945	24396
FBgn0264299_FBpp0310084	15460.1
FBgn0037249_FBpp0312226	5252
FBgn0261568_FBpp0310270	15730
FBgn0000083_FBpp0088986	16613
FBgn0025643_FBpp0290280	913
FBgn0032853_FBpp0311732	15460.1
FBgn0032005_FBpp0297300	88
FBgn0038715_FBpp0113045	25186
FBgn0016726_FBpp0296949	7085
FBgn0030921_FBpp0074335	21790
FBgn0260964_FBpp0090962	3793
FBgn0050395_FBpp0289463	18657
FBgn0025936_FBpp0088153	12042.1
FBgn0266459_FBpp0310848	10507
FBgn0050296_FBpp0071457	2300
FBgn0036109_FBpp0075922	16793.1
FBgn0259233_FBpp0293051	359
FBgn0037050_FBpp0077950	10079
FBgn0031563_FBpp0077233	25982
FBgn0046876_FBpp0078267	18110
FBgn0038909_FBpp0083553	18973
FBgn0039048_FBpp0292542	5073.1
FBgn0040993_FBpp0311567	22704
FBgn0030966_FBpp0074426	24951
FBgn0259715_FBpp0289245	17543
FBgn0001120_FBpp0075447	949
FBgn0038469_FBpp0293660	658
FBgn0023083_FBpp0310694	22396.1
FBgn0030994_FBpp0074441	6509
FBgn0261997_FBpp0292834	15633
FBgn0259729_FBpp0289272	5133
FBgn0039229_FBpp0084078	8190
FBgn0037703_FBpp0311387	9661
FBgn0053557_FBpp0090974	6749
FBgn0005633_FBpp0074679	18752
FBgn0028979_FBpp0088404	24005
FBgn0038190_FBpp0082340	1763
FBgn0032850_FBpp0292322	15359
FBgn0033902_FBpp0086705	15604
FBgn0038510_FBpp0112156	8074
FBgn0051030_FBpp0110131	9446
FBgn0036770_FBpp0074919	26205
FBgn0030731_FBpp0073988	10823
FBgn0025700_FBpp0079495	2838
FBgn0050183_FBpp0072008	16410
FBgn0040089_FBpp0308522	25787
FBgn0000360_FBpp0071151	20208
FBgn0029690_FBpp0070594	22989
FBgn0041194_FBpp0076654	1036
FBgn0031484_FBpp0077327	6091
FBgn0263321_FBpp0310389	11550
FBgn0033861_FBpp0086778	6820
FBgn0085213_FBpp0111292	19629
FBgn0037063_FBpp0296988	7939
FBgn0039522_FBpp0084582	15464
FBgn0053299_FBpp0289450	12086
FBgn0085397_FBpp0111505	12103.2
FBgn0003510_FBpp0084923	4289
FBgn0039640_FBpp0084751	26599
FBgn0033312_FBpp0302640	19369
FBgn0031878_FBpp0078986	13010
FBgn0027571_FBpp0307371	10922.2
FBgn0262098_FBpp0310925	4512
FBgn0034709_FBpp0071698	20978
FBgn0035661_FBpp0076776	17614
FBgn0038679_FBpp0083143	20452
FBgn0034706_FBpp0071683	14245
FBgn0031490_FBpp0304018	25680
FBgn0032068_FBpp0079344	25135
FBgn0011566_FBpp0070431	13778
FBgn0036482_FBpp0075407	2858
FBgn0029837_FBpp0303596	21021
FBgn0022069_FBpp0080052	17040
FBgn0053128_FBpp0077595	20328
FBgn0053813_FBpp0091059	6330.1.1
FBgn0015271_FBpp0080120	21587
FBgn0052369_FBpp0293529	18680
FBgn0015831_FBpp0298277	9842.1
FBgn0026415_FBpp0071329	4119
FBgn0032639_FBpp0290124	10642
FBgn0265668_FBpp0309461	25404
FBgn0030720_FBpp0073943	1271
FBgn0265192_FBpp0308244	22830
FBgn0028871_FBpp0080206	20527.1
FBgn0037124_FBpp0078109	15503
FBgn0027596_FBpp0111842	1679
FBgn0051679_FBpp0077486	8730
FBgn0031488_FBpp0077331	23554
FBgn0035900_FBpp0076380	7171
FBgn0259789_FBpp0074577	18794
FBgn0040305_FBpp0112234	21305
FBgn0033921_FBpp0086689	13245
FBgn0051406_FBpp0081714	6579
FBgn0033526_FBpp0087402	25891
FBgn0040350_FBpp0309602	3109.1
FBgn0039790_FBpp0291761	10708
FBgn0052572_FBpp0074098	6388
FBgn0053858_FBpp0091104	6330.1.1
FBgn0266720_FBpp0081641	11634
FBgn0035233_FBpp0072626	21402
FBgn0264978_FBpp0077461	14187
FBgn0025806_FBpp0072086	20306
FBgn0038439_FBpp0290916	10043
FBgn0035983_FBpp0301283	7190
FBgn0033775_FBpp0086933	26436
FBgn0003978_FBpp0080879	9332
FBgn0035335_FBpp0303833	6700
FBgn0030208_FBpp0071386	11057
FBgn0029864_FBpp0111868	3889
FBgn0052448_FBpp0288686	27495
FBgn0034144_FBpp0086253	10347
FBgn0015008_FBpp0082822	26055
FBgn0030439_FBpp0073583	13571
FBgn0001259_FBpp0077841	11104
FBgn0041225_FBpp0083739	26319
FBgn0032135_FBpp0291409	22859
FBgn0040056_FBpp0306043	22301
FBgn0039017_FBpp0083701	15098
FBgn0266456_FBpp0310828	9380
FBgn0038017_FBpp0082040	8329
FBgn0266377_FBpp0310596	5311
FBgn0050099_FBpp0086324	12743
FBgn0052806_FBpp0070288	15294
FBgn0029568_FBpp0070196	23026
FBgn0261434_FBpp0078591	23087.2
FBgn0260857_FBpp0074758	16512
FBgn0038125_FBpp0082202	8698
FBgn0031377_FBpp0077538	18290
FBgn0052213_FBpp0271917	9710
FBgn0262636_FBpp0088196	26018
FBgn0051515_FBpp0293107	21439
FBgn0085205_FBpp0111282	14779
FBgn0039250_FBpp0084092	26793
FBgn0032512_FBpp0080050	26169
FBgn0040906_FBpp0311751	23742
FBgn0034819_FBpp0071890	2565
FBgn0003360_FBpp0073278	15130.1
FBgn0260780_FBpp0309611	19546
FBgn0085322_FBpp0111402	13413
FBgn0052755_FBpp0070827	10389
FBgn0035694_FBpp0076721	20522
FBgn0040575_FBpp0083358	8419
FBgn0035427_FBpp0303875	10648
FBgn0033798_FBpp0289894	17983
FBgn0034071_FBpp0086352	13003
FBgn0003460_FBpp0089177	21275
FBgn0025388_FBpp0289979	25684
FBgn0020388_FBpp0075701	17087
FBgn0053875_FBpp0091120	6330.1.1
FBgn0050479_FBpp0086608	26152
FBgn0036373_FBpp0075553	16257
FBgn0085263_FBpp0111343	11845
FBgn0037646_FBpp0081438	14722
FBgn0263774_FBpp0311856	1514
FBgn0032723_FBpp0080734	8700
FBgn0033021_FBpp0085428	26118
FBgn0261014_FBpp0111818	23858
FBgn0042712_FBpp0311793	6253
FBgn0033179_FBpp0088069	7578
FBgn0035161_FBpp0072496	18173
FBgn0051155_FBpp0082591	1513
FBgn0040011_FBpp0291582	26264
FBgn0027341_FBpp0291990	25958
FBgn0031945_FBpp0079108	12647
FBgn0038629_FBpp0083059	21940
FBgn0038485_FBpp0082847	24166
FBgn0025456_FBpp0088835	20133
FBgn0031406_FBpp0077481	1625
FBgn0030813_FBpp0309991	16617
FBgn0051961_FBpp0077173	25066
FBgn0041097_FBpp0077587	4724.2
FBgn0039425_FBpp0297647	19371
FBgn0063368_FBpp0112500	7587
FBgn0036705_FBpp0074975	10286
FBgn0035520_FBpp0305745	2227
FBgn0052406_FBpp0076745	2438
FBgn0085241_FBpp0111320	25502
FBgn0261953_FBpp0305656	2338
FBgn0040609_FBpp0084542	9192
FBgn0050051_FBpp0113013	3220
FBgn0030563_FBpp0073736	11951
FBgn0031214_FBpp0297499	11657
FBgn0031463_FBpp0111930	8397
FBgn0037109_FBpp0078118	26459
FBgn0051463_FBpp0081321	4639
FBgn0084001_FBpp0304509	3308
FBgn0000116_FBpp0076270	22770
FBgn0085197_FBpp0111274	26736
FBgn0026741_FBpp0086965	11669
FBgn0263239_FBpp0112047	16980
FBgn0030114_FBpp0071249	7717
FBgn0051437_FBpp0084209	25473
FBgn0030800_FBpp0074122	22948
FBgn0014861_FBpp0081317	12524
FBgn0033665_FBpp0087144	26162
FBgn0013683_FBpp0100184	20210
FBgn0051415_FBpp0081605	14244
FBgn0027107_FBpp0077031	18939
FBgn0034031_FBpp0297524	17673
FBgn0037594_FBpp0081361	8157.2
FBgn0031708_FBpp0078761	17034
FBgn0033052_FBpp0085363	5788
FBgn0026370_FBpp0303478	22160
FBgn0040890_FBpp0289451	26351
FBgn0031332_FBpp0310391	19161
FBgn0014879_FBpp0082521	5006
FBgn0032122_FBpp0079427	8575
FBgn0034168_FBpp0086199	19843
FBgn0034595_FBpp0071558	7356
FBgn0038204_FBpp0290495	13607
FBgn0040849_FBpp0307916	23735.2
FBgn0001263_FBpp0293662	23224
FBgn0035945_FBpp0290364	11544
FBgn0031848_FBpp0078948	10282
FBgn0037637_FBpp0081412	11315
FBgn0036860_FBpp0311131	4051
FBgn0003870_FBpp0085188	19007
FBgn0020908_FBpp0306952	16581
FBgn0028952_FBpp0302684	22675
FBgn0034839_FBpp0309886	195
FBgn0030596_FBpp0073793	7252.1
FBgn0052600_FBpp0310122	12273
FBgn0001149_FBpp0099824	6183
FBgn0051802_FBpp0080611	5769
FBgn0264954_FBpp0307179	15916
FBgn0040348_FBpp0070180	16999
FBgn0011278_FBpp0083490	3841
FBgn0035216_FBpp0072576	4760
FBgn0261797_FBpp0304991	26648.1.1.1.1.1.1.2
FBgn0029912_FBpp0070954	12887
FBgn0024189_FBpp0110338	25194.1
FBgn0033686_FBpp0087092	1069
FBgn0031955_FBpp0079186	3043
FBgn0037454_FBpp0081203	12939
FBgn0036369_FBpp0311518	1822.1
FBgn0011586_FBpp0301768	10348
FBgn0035380_FBpp0072880	3955
FBgn0052712_FBpp0289615	13248
FBgn0037822_FBpp0081744	18831
FBgn0264748_FBpp0306249	16026
FBgn0034807_FBpp0071898	16876
FBgn0038586_FBpp0083028	22036
FBgn0039436_FBpp0084429	4874
FBgn0034989_FBpp0072169	18626
FBgn0034959_FBpp0072071	3707
FBgn0028872_FBpp0292334	3521
FBgn0028490_FBpp0079829	17460
FBgn0030707_FBpp0290450	921.2.1
FBgn0031696_FBpp0312105	11084
FBgn0053923_FBpp0310392	26759
FBgn0036368_FBpp0291650	24819.1.2.2.1
FBgn0028878_FBpp0080264	21929
FBgn0050161_FBpp0072240	10618
FBgn0085413_FBpp0293459	20608
FBgn0050125_FBpp0085779	9286
FBgn0051713_FBpp0079490	562
FBgn0032149_FBpp0292502	20878
FBgn0001226_FBpp0312159	9265
FBgn0030836_FBpp0308826	24513
FBgn0032773_FBpp0290502	20292
FBgn0037180_FBpp0078172	27280
FBgn0041203_FBpp0073493	14193.1
FBgn0033645_FBpp0087188	23522
FBgn0038816_FBpp0306703	25218
FBgn0027082_FBpp0072825	12159
FBgn0037176_FBpp0288413	8034
FBgn0036354_FBpp0302861	2526
FBgn0038302_FBpp0082508	8116
FBgn0026533_FBpp0099856	16064
FBgn0262839_FBpp0297219	20482
FBgn0058439_FBpp0110444	24394
FBgn0261854_FBpp0302921	24034
FBgn0004587_FBpp0300515	23827
FBgn0034782_FBpp0291857	16501
FBgn0033323_FBpp0087785	17231
FBgn0034275_FBpp0088515	24728
FBgn0051465_FBpp0083545	5362
FBgn0044871_FBpp0083076	1811
FBgn0001281_FBpp0084963	22059
FBgn0034160_FBpp0300934	19369
FBgn0023517_FBpp0070350	12593
FBgn0013675_FBpp0100177	23452
FBgn0036240_FBpp0075782	20713
FBgn0013983_FBpp0311815	19633
FBgn0051769_FBpp0080176	5378
FBgn0038168_FBpp0306598	24395
FBgn0036015_FBpp0076150	14087
FBgn0000139_FBpp0084040	22574
FBgn0039856_FBpp0085159	11716
FBgn0034307_FBpp0085924	23079
FBgn0261705_FBpp0292301	26750
FBgn0052655_FBpp0073466	9104
FBgn0017429_FBpp0076373	26815
FBgn0053198_FBpp0088783	11670
FBgn0035713_FBpp0076661	10227
FBgn0085294_FBpp0303876	14657
FBgn0053239_FBpp0289365	6269
FBgn0027492_FBpp0084575	17809.2.2
FBgn0037550_FBpp0081305	140
FBgn0039112_FBpp0083857	23058
FBgn0036016_FBpp0076109	20460
FBgn0005390_FBpp0070857	8725
FBgn0032258_FBpp0079628	19006
FBgn0036592_FBpp0075232	26627
FBgn0036111_FBpp0075980	25188
FBgn0031735_FBpp0078767	24980
FBgn0003444_FBpp0077788	16433
FBgn0260386_FBpp0301781	3297
FBgn0023509_FBpp0070302	21328.2
FBgn0036278_FBpp0303102	1428
FBgn0036887_FBpp0074740	15610
FBgn0045471_FBpp0083274	16009
FBgn0037469_FBpp0081152	9950
FBgn0034301_FBpp0303036	8759
FBgn0083943_FBpp0110084	4753
FBgn0050042_FBpp0087025	7833.1
FBgn0034262_FBpp0086049	4803
FBgn0014076_FBpp0079805	19031
FBgn0038032_FBpp0312435	428.1.1
FBgn0034158_FBpp0086181	18202.1
FBgn0085228_FBpp0111307	11429
FBgn0000150_FBpp0311978	20793
FBgn0051867_FBpp0079811	17755
FBgn0029962_FBpp0310005	6942
FBgn0261862_FBpp0290497	24719
FBgn0003141_FBpp0088417	10679
FBgn0051089_FBpp0084316	2204.1
FBgn0036035_FBpp0076141	12109
FBgn0033698_FBpp0087116	12264
FBgn0035696_FBpp0076718	128
FBgn0082598_FBpp0291701	17401
FBgn0263250_FBpp0300560	20353
FBgn0002930_FBpp0088123	13965.2
FBgn0011828_FBpp0089216	14717
FBgn0262867_FBpp0298835	25500
FBgn0050181_FBpp0072025	17933
FBgn0000527_FBpp0083505	8326
FBgn0085259_FBpp0111338	30
FBgn0032884_FBpp0080943	15575
FBgn0053260_FBpp0291628	4569
FBgn0051702_FBpp0085288	25406
FBgn0263033_FBpp0311185	14454
FBgn0033979_FBpp0086583	26436
FBgn0035909_FBpp0076352	19988
FBgn0014006_FBpp0289484	7162
FBgn0053627_FBpp0090977	7794
FBgn0030883_FBpp0074314	1130
FBgn0261090_FBpp0289127	8526
FBgn0035924_FBpp0076303	13360
FBgn0036446_FBpp0305258	27040
FBgn0027929_FBpp0301775	16337
FBgn0050457_FBpp0086150	15899
FBgn0028500_FBpp0078164	13132
FBgn0013433_FBpp0310300	5137.1
FBgn0034052_FBpp0086427	21725
FBgn0030671_FBpp0310620	19924
FBgn0032318_FBpp0079734	1865
FBgn0028482_FBpp0077115	14499
FBgn0000173_FBpp0305067	7724
FBgn0038037_FBpp0082070	26436
FBgn0031733_FBpp0078798	15800
FBgn0265257_FBpp0308345	25730
FBgn0031418_FBpp0303858	25630
FBgn0033989_FBpp0086555	9271
FBgn0261593_FBpp0074500	2879
FBgn0262975_FBpp0303398	27400
FBgn0027342_FBpp0070976	25515.1
FBgn0085225_FBpp0111304	7136
FBgn0026174_FBpp0074565	18580.1
FBgn0035665_FBpp0076749	17614
FBgn0027835_FBpp0311418	11985
FBgn0052797_FBpp0070445	17074
FBgn0053880_FBpp0091125	6330.1.1
FBgn0027084_FBpp0071302	4541
FBgn0040899_FBpp0070374	27298
FBgn0039379_FBpp0084281	5000
FBgn0030773_FBpp0074138	26299
FBgn0264297_FBpp0303890	15460.1
FBgn0031946_FBpp0079110	3659
FBgn0052074_FBpp0075951	18018
FBgn0052571_FBpp0074099	23382
FBgn0262594_FBpp0091049	18502
FBgn0053857_FBpp0091103	20001.2
FBgn0030613_FBpp0303427	19156
FBgn0003267_FBpp0084460	16851.2
FBgn0260643_FBpp0290170	15835
FBgn0266101_FBpp0310160	5010
FBgn0038146_FBpp0082231	5808
FBgn0261292_FBpp0090972	20431
FBgn0010424_FBpp0088546	15007
FBgn0030456_FBpp0073557	16141
FBgn0031684_FBpp0311489	9585
FBgn0039441_FBpp0084403	4874
FBgn0040794_FBpp0075135	20716
FBgn0030028_FBpp0071127	3236
FBgn0262352_FBpp0293172	16566
FBgn0030559_FBpp0288818	9107
FBgn0040649_FBpp0077003	26518
FBgn0003278_FBpp0077714	25114
FBgn0030576_FBpp0073756	25549.1
FBgn0010041_FBpp0082044	6183
FBgn0026479_FBpp0307166	3353
FBgn0040257_FBpp0081813	24685.1.1
FBgn0036317_FBpp0075671	15719
FBgn0033320_FBpp0308443	22521
FBgn0039958_FBpp0112427	2915
FBgn0038809_FBpp0290027	17303
FBgn0003747_FBpp0070768	17437.1.1
FBgn0026262_FBpp0088179	23611
FBgn0039742_FBpp0292332	12982
FBgn0038869_FBpp0083507	10192
FBgn0259970_FBpp0289544	15017
FBgn0013762_FBpp0086483	16912
FBgn0033784_FBpp0086918	2715
FBgn0039044_FBpp0083753	12536
FBgn0032481_FBpp0080066	3419
FBgn0037262_FBpp0293855	8101
FBgn0034650_FBpp0071583	22520
FBgn0004552_FBpp0073069	18170
FBgn0037539_FBpp0081310	5546
FBgn0029896_FBpp0309234	3758
FBgn0033426_FBpp0087605	5855
FBgn0014848_FBpp0293877	16421
FBgn0011606_FBpp0070432	14229.1.1
FBgn0260477_FBpp0290172	17614
FBgn0030221_FBpp0071436	543
FBgn0032772_FBpp0080740	7494
FBgn0029573_FBpp0070206	25310
FBgn0014903_FBpp0070170	19612
FBgn0025683_FBpp0089109	7843
FBgn0029823_FBpp0070792	22533
FBgn0052803_FBpp0304833	6831
FBgn0025115_FBpp0310260	8469
FBgn0032023_FBpp0079224	12219
FBgn0038043_FBpp0082059	23153
FBgn0014930_FBpp0308769	12508
FBgn0261790_FBpp0079182	1886
FBgn0032505_FBpp0080043	22999
FBgn0028868_FBpp0080234	3266
FBgn0029648_FBpp0304769	20779
FBgn0031549_FBpp0290805	12003
FBgn0050045_FBpp0112271	9933
FBgn0085481_FBpp0288792	27115
FBgn0262811_FBpp0297197	16290
FBgn0039424_FBpp0112207	16531
FBgn0030589_FBpp0073801	18627
FBgn0033572_FBpp0087294	27173
FBgn0033502_FBpp0087426	26475
FBgn0031976_FBpp0290351	2542
FBgn0038880_FBpp0291029	21504
FBgn0053771_FBpp0292730	2902
FBgn0085337_FBpp0311061	6132
FBgn0263040_FBpp0297782	17614
FBgn0034513_FBpp0085535	920
FBgn0034022_FBpp0309021	23234
FBgn0085360_FBpp0309859	19730
FBgn0029088_FBpp0078314	15606
FBgn0037323_FBpp0078439	26554
FBgn0036470_FBpp0075384	2641
FBgn0033515_FBpp0087414	6862
FBgn0035097_FBpp0294046	5327
FBgn0040389_FBpp0070389	17598
FBgn0038850_FBpp0290040	1466
FBgn0053516_FBpp0289895	7001
FBgn0033497_FBpp0087453	9297
FBgn0036360_FBpp0075590	6273
FBgn0031032_FBpp0074498	25857.2
FBgn0035139_FBpp0072465	23760
FBgn0085346_FBpp0111428	2756
FBgn0032971_FBpp0085289	15269
FBgn0029974_FBpp0298271	2644
FBgn0036817_FBpp0300968	9717
FBgn0051482_FBpp0081179	3307
FBgn0030438_FBpp0294051	18115
FBgn0023171_FBpp0087959	4757
FBgn0261627_FBpp0292116	24168
FBgn0051988_FBpp0310409	26399
FBgn0039801_FBpp0085084	8626
FBgn0050016_FBpp0087336	14368
FBgn0030904_FBpp0289419	3984
FBgn0039691_FBpp0084842	10883
FBgn0037238_FBpp0307190	23733
FBgn0030077_FBpp0308736	5443
FBgn0259716_FBpp0289246	21554
FBgn0032184_FBpp0079556	27280
FBgn0035610_FBpp0076853	17107
FBgn0036979_FBpp0077842	234
FBgn0031403_FBpp0111928	7086
FBgn0031768_FBpp0309820	583
FBgn0000157_FBpp0289353	24026.2
FBgn0034940_FBpp0072116	10843
FBgn0034242_FBpp0293275	113
FBgn0029726_FBpp0288877	20480
FBgn0026076_FBpp0290011	4571.2
FBgn0263034_FBpp0297768	1154
FBgn0037456_FBpp0081201	22178
FBgn0085405_FBpp0111520	3890.1
FBgn0034867_FBpp0071928	14646
FBgn0038054_FBpp0082102	20526
FBgn0250732_FBpp0290855	6183
FBgn0029666_FBpp0070544	9389
FBgn0039196_FBpp0084007	3298
FBgn0031574_FBpp0077190	17819
FBgn0036795_FBpp0293245	9614
FBgn0052816_FBpp0310564	375
FBgn0036192_FBpp0289374	14837
FBgn0035851_FBpp0076417	21991
FBgn0028622_FBpp0309585	13124
FBgn0039003_FBpp0083727	15577
FBgn0035371_FBpp0072886	13936
FBgn0036932_FBpp0291561	3271
FBgn0266918_FBpp0072874	11812
FBgn0264742_FBpp0306240	19310
FBgn0036492_FBpp0075371	9863
FBgn0000463_FBpp0293200	23860
FBgn0038640_FBpp0083082	8381
FBgn0036919_FBpp0074664	15801
FBgn0032783_FBpp0080749	4367
FBgn0032956_FBpp0085254	14544
FBgn0039344_FBpp0084270	2542
FBgn0037370_FBpp0078370	9430
FBgn0039331_FBpp0271773	3274
FBgn0037758_FBpp0081634	16751
FBgn0266801_FBpp0311578	9666.2
FBgn0000092_FBpp0070480	8062
FBgn0038814_FBpp0303061	1677
FBgn0003861_FBpp0084879	15084.1
FBgn0032231_FBpp0079593	4250
FBgn0038181_FBpp0305393	4119
FBgn0023167_FBpp0087094	22688
FBgn0044048_FBpp0076100	25384
FBgn0013342_FBpp0303878	20605.1
FBgn0050380_FBpp0087957	5551
FBgn0038238_FBpp0112145	20800
FBgn0037412_FBpp0306889	24547
FBgn0004512_FBpp0086914	25723.1
FBgn0031601_FBpp0077125	12894
FBgn0052667_FBpp0073330	14647
FBgn0032244_FBpp0079609	9772
FBgn0250789_FBpp0305100	13522.1.1.1
FBgn0050120_FBpp0289084	26994
FBgn0039016_FBpp0083717	20860
FBgn0032485_FBpp0080063	21645
FBgn0028931_FBpp0110242	19213
FBgn0034200_FBpp0311626	19301
FBgn0028506_FBpp0080394	24805
FBgn0033928_FBpp0086675	641
FBgn0053818_FBpp0091064	20001.2
FBgn0026144_FBpp0302928	8411
FBgn0045502_FBpp0312371	17814
FBgn0029153_FBpp0291082	21546
FBgn0011674_FBpp0071490	3116
FBgn0052988_FBpp0079338	15936
FBgn0051272_FBpp0081788	3109.1
FBgn0031545_FBpp0077250	12062
FBgn0023441_FBpp0086479	22165
FBgn0038135_FBpp0288476	19689.2
FBgn0259709_FBpp0311854	24356
FBgn0033112_FBpp0289587	9685
FBgn0033348_FBpp0288472	4289
FBgn0031397_FBpp0304039	21635
FBgn0036131_FBpp0075939	27280
FBgn0053905_FBpp0091150	6330.1.1
FBgn0264362_FBpp0304517	2510
FBgn0031412_FBpp0077438	3307
FBgn0035777_FBpp0076562	17820.1
FBgn0086532_FBpp0086842	4835
FBgn0262838_FBpp0297216	10837
FBgn0263386_FBpp0301082	12700
FBgn0035455_FBpp0072998	4697
FBgn0053123_FBpp0311704	10154
FBgn0086855_FBpp0303500	23285
FBgn0039386_FBpp0084313	9364
FBgn0003065_FBpp0085218	2036.2
FBgn0005612_FBpp0072067	5139
FBgn0024330_FBpp0308776	1399
FBgn0033556_FBpp0087342	8312
FBgn0002707_FBpp0070624	4491
FBgn0050036_FBpp0087156	67
FBgn0032094_FBpp0309472	12143
FBgn0036765_FBpp0289510	21067
FBgn0036410_FBpp0075521	18979
FBgn0036161_FBpp0075906	21517
FBgn0034401_FBpp0085809	17661
FBgn0033117_FBpp0307720	1536
FBgn0035855_FBpp0076444	1614
FBgn0029882_FBpp0070953	37
FBgn0034756_FBpp0071839	26436
FBgn0003720_FBpp0085071	19407
FBgn0050148_FBpp0309587	23036
FBgn0039152_FBpp0308351	17841
FBgn0085191_FBpp0291612	19095
FBgn0250830_FBpp0302877	436
FBgn0031908_FBpp0079069	18007
FBgn0039368_FBpp0084296	4406
FBgn0053062_FBpp0292017	25516
FBgn0051810_FBpp0080479	18586.1
FBgn0030960_FBpp0074406	6695
FBgn0010423_FBpp0311639	15007
FBgn0003086_FBpp0070512	24972
FBgn0031902_FBpp0292343	10867
FBgn0086681_FBpp0293884	10678
FBgn0036545_FBpp0305749	14976
FBgn0051680_FBpp0080914	13522.1.1.1
FBgn0052450_FBpp0078153	15083
FBgn0259717_FBpp0289247	12180
FBgn0030030_FBpp0071119	8984
FBgn0050391_FBpp0071547	10319
FBgn0000392_FBpp0288761	15227
FBgn0053836_FBpp0091082	20001.2
FBgn0038732_FBpp0083203	17024
FBgn0041250_FBpp0077671	8563
FBgn0031637_FBpp0290163	18082
FBgn0036680_FBpp0112089	13056
FBgn0010315_FBpp0289622	5091
FBgn0062978_FBpp0292500	11646
FBgn0262538_FBpp0293420	25276
FBgn0037707_FBpp0081544	22069
FBgn0038110_FBpp0082187	3222
FBgn0263997_FBpp0303356	23013
FBgn0261245_FBpp0074092	879
FBgn0040732_FBpp0311804	27491
FBgn0034296_FBpp0085986	11457
FBgn0031776_FBpp0078822	20009
FBgn0036967_FBpp0074606	12509
FBgn0032337_FBpp0310218	5653
FBgn0051728_FBpp0294007	3061
FBgn0030478_FBpp0073600	25139
FBgn0037322_FBpp0078441	26509
FBgn0262737_FBpp0293521	2179
FBgn0003449_FBpp0070716	15028
FBgn0034901_FBpp0071999	27280
FBgn0011771_FBpp0078162	8617
FBgn0264339_FBpp0304311	3699.1.1
FBgn0014454_FBpp0079123	26491
FBgn0050429_FBpp0072352	25927
FBgn0015756_FBpp0309201	18045
FBgn0040391_FBpp0070383	13310
FBgn0037534_FBpp0081313	8939.1.1
FBgn0036789_FBpp0312429	17721
FBgn0035392_FBpp0072857	6259
FBgn0053757_FBpp0091023	14321
FBgn0086347_FBpp0293078	19894
FBgn0263621_FBpp0301700	6332
FBgn0037421_FBpp0078253	10505
FBgn0032690_FBpp0080622	23913
FBgn0039651_FBpp0084775	23007
FBgn0052079_FBpp0289425	27080
