id	class	strata	Muscidae	Calyptratae	Schizophora	Cyclorrhapha	Diptera	Endopterygota	Insecta	Arthropoda	Ecdysozoa	Protostomia	Bilateria	Metazoa	Opisthokont
XP_005187290.1	known	Insecta	1	1	9	1	4	17	3	0	0	0	0	0	0
XP_005176233.1	known	Metazoa	1	1	9	1	5	15	3	2	8	1	11	2	0
XP_005177461.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005183314.1	known	Muscidae	1	0	0	0	0	0	0	0	0	0	0	0	0
XP_005178581.1	known	Opisthokont	1	1	9	1	5	15	3	5	10	5	11	4	4
XP_005177719.1	known	Opisthokont	1	1	9	0	5	17	3	5	10	5	11	4	3
XP_005191054.1	known	Opisthokont	1	1	9	1	5	17	3	5	1	5	11	4	3
XP_005180872.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005175032.1	known	Schizophora	1	1	9	0	0	0	0	0	0	0	0	0	0
XP_005177154.1	known	Bilateria	1	0	9	0	2	2	0	2	0	0	2	0	0
XP_005186538.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	1
XP_005189294.1	known	Opisthokont	1	0	3	0	2	11	2	5	7	2	11	2	3
XP_005179373.1	known	Opisthokont	1	1	9	0	5	13	3	4	5	1	10	2	3
XP_005191672.1	known	Opisthokont	1	1	9	1	5	16	3	5	10	3	11	4	2
XP_005191429.1	known	Bilateria	1	1	9	0	5	8	1	3	0	0	2	0	0
XP_005184493.1	known	Insecta	1	1	9	1	5	9	2	0	0	0	0	0	0
XP_005183776.1	known	Opisthokont	1	1	9	1	5	16	3	5	10	5	11	4	4
XP_005191610.1	known	Opisthokont	1	1	9	1	5	16	3	5	10	5	11	4	4
XP_005192036.1	known	Metazoa	1	1	9	1	5	17	3	4	9	5	11	3	0
XP_005181748.1	known	Muscidae	1	0	0	0	0	0	0	0	0	0	0	0	0
XP_005188259.1	known	Opisthokont	1	1	9	1	5	17	3	5	9	5	10	3	4
XP_005184692.1	known	Opisthokont	1	1	8	0	5	17	2	4	7	5	11	4	4
XP_005189333.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005183271.1	known	Schizophora	1	1	9	0	0	0	0	0	0	0	0	0	0
XP_005181115.1	known	Schizophora	1	1	1	0	0	0	0	0	0	0	0	0	0
XP_005177711.1	known	Opisthokont	1	1	9	1	5	16	3	5	9	5	11	4	3
XP_005190266.1	known	Opisthokont	1	1	9	0	5	17	3	5	10	5	11	4	4
XP_005187930.1	known	Opisthokont	1	1	9	1	5	17	3	5	9	5	10	4	4
XP_005180850.1	known	Schizophora	1	0	9	0	0	0	0	0	0	0	0	0	0
XP_005190307.1	known	Metazoa	1	1	9	0	5	14	1	2	2	1	0	1	0
XP_005176874.1	known	Schizophora	1	0	7	0	0	0	0	0	0	0	0	0	0
XP_005175770.1	known	Opisthokont	1	1	5	1	5	16	3	5	10	5	11	4	4
XP_005176756.1	known	Metazoa	1	1	9	0	5	16	3	5	10	4	11	3	0
XP_005189087.1	known	Opisthokont	1	1	8	0	5	16	3	5	10	5	10	4	4
XP_005191402.1	known	Opisthokont	1	1	9	0	5	16	3	5	9	4	10	2	1
XP_005181034.1	known	Metazoa	1	1	8	1	5	17	1	5	0	3	11	2	0
XP_005182323.1	known	Muscidae	1	0	0	0	0	0	0	0	0	0	0	0	0
XP_005191214.1	known	Metazoa	1	1	9	0	5	17	3	5	10	3	11	1	0
XP_005191570.1	known	Metazoa	1	1	9	1	5	17	3	5	9	5	11	4	0
XP_005180115.1	known	Opisthokont	1	1	9	1	5	17	3	5	5	4	11	4	3
XP_005177374.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005181499.1	known	Opisthokont	1	1	9	0	5	17	3	5	10	4	11	4	1
XP_005177748.1	known	Metazoa	1	1	9	0	5	16	2	5	5	3	11	4	0
XP_005186331.1	known	Arthropoda	1	1	9	1	5	17	3	4	0	0	0	0	0
XP_005178040.1	known	Metazoa	1	1	8	0	5	16	3	4	0	1	11	1	0
XP_005175403.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	10	4	2
XP_005189329.1	known	Endopterygota	1	1	8	0	5	1	0	0	0	0	0	0	0
XP_005189316.1	known	Bilateria	1	1	9	0	0	1	0	0	1	0	1	0	0
XP_005181629.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	1
XP_005179982.1	known	Opisthokont	1	1	9	1	4	16	3	4	5	4	9	2	1
XP_005187826.1	known	Metazoa	1	1	9	1	5	17	2	2	8	3	10	3	0
XP_005186675.1	known	Opisthokont	1	1	9	1	5	14	3	5	10	5	11	4	4
XP_005187867.1	known	Metazoa	1	1	9	1	5	17	3	5	10	5	11	4	0
XP_005181608.1	known	Metazoa	1	1	9	0	5	17	2	2	0	5	2	2	0
XP_005180739.1	known	Metazoa	1	1	9	0	5	13	3	5	5	3	10	1	0
XP_005175543.1	known	Metazoa	1	1	9	1	5	11	1	4	4	2	10	3	0
XP_005180177.1	known	Muscidae	1	0	0	0	0	0	0	0	0	0	0	0	0
XP_005187641.1	known	Opisthokont	1	1	9	0	5	16	3	5	10	4	10	4	4
XP_005180443.1	known	Insecta	1	0	9	0	3	5	1	0	0	0	0	0	0
XP_005187830.1	known	Metazoa	1	1	8	0	5	15	3	5	5	3	10	3	0
XP_005183961.1	known	Opisthokont	1	1	9	1	5	17	3	5	9	5	10	3	4
XP_005177548.1	known	Protostomia	1	1	9	0	5	2	0	0	0	2	0	0	0
XP_005179902.1	known	Opisthokont	1	1	9	0	3	11	3	5	10	4	11	4	4
XP_005180683.1	known	Metazoa	1	1	9	0	5	10	1	4	5	0	9	1	0
XP_005188482.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005191761.1	known	Metazoa	1	1	9	0	5	15	3	2	8	1	9	2	0
XP_005179554.1	known	Bilateria	1	1	9	0	4	2	0	1	0	0	3	0	0
XP_005187040.1	known	Muscidae	1	0	0	0	0	0	0	0	0	0	0	0	0
XP_005179402.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005182089.1	known	Metazoa	1	1	1	0	5	12	3	4	8	4	10	2	0
XP_005178640.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005184820.1	known	Opisthokont	1	1	9	1	5	15	3	4	9	5	11	4	4
XP_005184773.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	2	2
XP_005178012.1	known	Arthropoda	1	0	1	0	0	1	0	1	0	0	0	0	0
XP_005184197.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005183202.1	known	Opisthokont	1	1	9	1	5	17	3	5	9	4	11	4	4
XP_005188608.1	known	Opisthokont	1	1	9	0	4	16	3	5	9	5	11	3	3
XP_005191250.1	known	Metazoa	1	1	9	1	5	17	3	5	10	5	10	3	0
XP_005182909.1	known	Endopterygota	1	1	8	1	4	1	0	0	0	0	0	0	0
XP_005187989.1	known	Opisthokont	1	1	9	1	5	16	3	5	8	5	11	4	4
XP_005176866.1	known	Insecta	1	1	9	0	2	9	2	0	0	0	0	0	0
XP_005175025.1	known	Insecta	1	1	9	0	4	0	1	0	0	0	0	0	0
XP_005176658.1	known	Schizophora	1	0	1	0	0	0	0	0	0	0	0	0	0
XP_005188231.1	known	Opisthokont	1	1	9	0	3	14	3	5	9	4	10	4	4
XP_005176996.1	known	Opisthokont	1	1	9	0	5	16	3	4	9	4	11	3	3
XP_005186727.1	known	Metazoa	1	1	9	1	5	16	3	4	8	4	11	3	0
XP_005179709.1	known	Schizophora	1	1	9	0	0	0	0	0	0	0	0	0	0
XP_005183192.1	known	Diptera	1	1	4	0	1	0	0	0	0	0	0	0	0
XP_005179418.1	known	Opisthokont	1	0	9	1	5	16	3	5	10	4	11	4	4
XP_005178549.1	known	Endopterygota	1	1	9	0	1	2	0	0	0	0	0	0	0
XP_005183235.1	known	Opisthokont	1	0	8	0	5	4	0	0	0	1	9	2	3
XP_005182186.1	known	Arthropoda	1	0	0	0	1	2	1	1	0	0	0	0	0
XP_005191630.1	known	Bilateria	1	1	7	0	1	1	1	0	0	0	6	0	0
XP_005177568.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	1
XP_005184719.1	known	Schizophora	1	0	4	0	0	0	0	0	0	0	0	0	0
XP_005184975.1	known	Endopterygota	1	1	0	0	0	3	0	0	0	0	0	0	0
XP_005182337.1	known	Metazoa	1	1	9	0	3	2	2	1	3	1	3	1	0
XP_005187212.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005179175.1	known	Metazoa	1	1	9	0	5	17	3	5	9	5	11	3	0
XP_005191314.1	known	Metazoa	1	1	9	0	5	14	2	5	6	2	11	3	0
XP_005186440.1	known	Opisthokont	1	1	9	0	5	17	2	4	9	2	11	2	1
XP_005175269.1	known	Metazoa	1	1	9	0	5	17	3	5	9	4	11	4	0
XP_005181040.1	known	Muscidae	1	0	0	0	0	0	0	0	0	0	0	0	0
XP_005191951.1	known	Bilateria	1	0	2	0	0	2	1	2	0	0	2	0	0
XP_005191208.1	known	Insecta	1	1	9	0	5	6	1	0	0	0	0	0	0
XP_005189055.1	known	Arthropoda	1	1	8	0	1	5	0	1	0	0	0	0	0
XP_005182938.1	known	Metazoa	1	1	8	0	5	17	3	5	6	3	10	2	0
XP_005188689.1	known	Muscidae	1	0	0	0	0	0	0	0	0	0	0	0	0
XP_005188737.1	known	Metazoa	1	1	9	0	5	17	3	2	10	4	11	3	0
XP_005187862.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005176131.1	known	Endopterygota	1	1	9	1	5	10	0	0	0	0	0	0	0
XP_005186453.1	known	Metazoa	1	1	9	0	5	16	3	2	3	2	8	1	0
XP_005187575.1	known	Endopterygota	1	0	9	0	3	1	0	0	0	0	0	0	0
XP_005181687.1	known	Opisthokont	1	1	9	1	5	17	2	5	10	5	11	4	4
XP_005181891.1	known	Opisthokont	1	1	9	1	5	17	3	5	9	5	11	4	1
XP_005176117.1	known	Opisthokont	1	1	9	0	5	15	3	4	10	5	10	3	4
XP_005184927.1	known	Opisthokont	1	1	9	0	5	17	3	5	10	5	11	4	4
XP_005191013.1	known	Metazoa	1	1	9	1	5	13	2	4	10	5	11	2	0
XP_005178338.1	known	Bilateria	1	1	9	0	5	17	3	3	4	3	11	0	0
XP_005176028.1	known	Opisthokont	1	1	9	1	5	17	3	5	9	5	11	4	4
XP_005177339.1	known	Opisthokont	1	1	9	1	5	17	3	4	10	4	11	4	4
XP_005183382.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005178227.1	known	Metazoa	1	1	9	1	5	17	3	5	7	5	11	3	0
XP_005183057.1	known	Metazoa	1	1	9	0	5	13	3	3	0	2	5	2	0
XP_005178248.1	known	Metazoa	1	1	9	1	3	5	1	3	6	3	10	3	0
XP_005186265.1	known	Arthropoda	1	1	9	0	4	13	0	1	0	0	0	0	0
XP_005183700.1	known	Metazoa	1	1	8	0	4	11	0	1	3	0	5	1	0
XP_005185303.1	known	Muscidae	1	0	0	0	0	0	0	0	0	0	0	0	0
XP_005187228.1	known	Opisthokont	1	1	9	1	5	16	3	4	10	5	11	4	4
XP_005191564.1	known	Metazoa	1	1	9	1	5	17	3	5	9	5	11	3	0
XP_005189354.1	known	Opisthokont	1	1	9	0	5	17	3	5	7	3	11	3	4
XP_005176677.1	known	Diptera	1	1	8	0	1	0	0	0	0	0	0	0	0
XP_005177252.1	known	Cyclorrhapha	1	1	8	1	0	0	0	0	0	0	0	0	0
XP_005191908.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005178497.1	known	Metazoa	1	1	9	1	5	17	3	4	0	0	0	1	0
XP_005188486.1	known	Opisthokont	1	1	9	0	5	17	3	5	10	5	11	4	4
XP_005184081.1	known	Schizophora	1	1	9	0	0	0	0	0	0	0	0	0	0
XP_005175225.1	known	Metazoa	1	0	1	1	0	9	2	2	0	0	1	2	0
XP_005180843.1	known	Opisthokont	1	1	9	1	5	16	3	5	10	3	11	4	2
XP_005191096.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005191233.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005178249.1	known	Metazoa	1	1	9	1	3	5	1	3	5	3	10	3	0
XP_005188048.1	known	Diptera	1	0	8	0	2	0	0	0	0	0	0	0	0
XP_005175681.1	known	Opisthokont	1	1	9	0	4	15	3	4	9	4	11	4	4
XP_005188763.1	known	Insecta	1	1	9	1	5	17	2	0	0	0	0	0	0
XP_005182012.1	known	Metazoa	1	1	9	0	5	16	3	5	8	4	11	3	0
XP_005183974.1	known	Bilateria	1	0	9	0	5	17	2	4	4	1	7	0	0
XP_005184446.1	known	Metazoa	1	1	9	1	5	17	3	5	10	5	11	4	0
XP_005177937.1	known	Metazoa	1	1	8	0	1	15	3	3	6	3	11	1	0
XP_005182409.1	known	Metazoa	1	1	9	0	5	15	2	5	6	5	11	4	0
XP_005184557.1	known	Opisthokont	1	1	9	1	5	17	3	4	6	4	11	4	3
XP_005188550.1	known	Opisthokont	1	1	9	0	1	5	0	2	5	3	4	1	3
XP_005175230.1	known	Schizophora	1	0	1	0	0	0	0	0	0	0	0	0	0
XP_005179720.1	known	Metazoa	1	1	9	1	5	17	3	5	9	3	11	2	0
XP_005176946.1	known	Opisthokont	1	1	9	1	5	16	3	5	9	4	11	4	4
XP_005185822.1	known	Protostomia	1	1	9	1	4	9	2	2	0	1	0	0	0
XP_005180877.1	known	Metazoa	1	1	9	0	5	14	3	4	1	4	10	2	0
XP_005188269.1	known	Muscidae	1	0	0	0	0	0	0	0	0	0	0	0	0
XP_005187579.1	known	Arthropoda	1	1	9	0	5	9	1	2	0	0	0	0	0
XP_005184408.1	known	Endopterygota	1	1	9	0	0	1	0	0	0	0	0	0	0
XP_005181945.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	4	11	4	4
XP_005175310.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	3
XP_005183488.1	known	Opisthokont	1	1	9	0	5	17	3	5	10	5	10	4	4
XP_005182956.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005179686.1	known	Metazoa	1	1	9	1	5	17	3	4	9	5	11	4	0
XP_005187673.1	known	Metazoa	1	0	8	0	3	15	3	5	10	5	10	2	0
XP_005186609.1	known	Schizophora	1	0	9	0	0	0	0	0	0	0	0	0	0
XP_005182073.1	known	Arthropoda	1	1	9	0	3	7	0	1	0	0	0	0	0
XP_005185287.1	known	Metazoa	1	1	9	0	5	10	3	1	0	1	1	1	0
XP_005188310.1	known	Schizophora	1	0	3	0	0	0	0	0	0	0	0	0	0
XP_005177230.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	10	4	4
XP_005191680.1	known	Diptera	1	1	9	0	2	0	0	0	0	0	0	0	0
XP_005186527.1	known	Opisthokont	1	1	9	0	5	17	3	4	9	5	11	4	4
XP_005183214.1	known	Schizophora	1	1	1	0	0	0	0	0	0	0	0	0	0
XP_005182810.1	known	Opisthokont	1	1	9	1	5	17	3	5	8	5	11	3	4
XP_005190815.1	known	Arthropoda	1	0	9	1	5	15	0	1	0	0	0	0	0
XP_005176944.1	known	Bilateria	1	1	8	0	4	13	2	4	5	1	1	0	0
XP_005190476.1	known	Bilateria	1	0	9	0	2	0	0	0	0	0	1	0	0
XP_005177571.1	known	Opisthokont	1	1	9	0	5	17	3	4	2	4	11	4	1
XP_005185467.1	known	Schizophora	1	0	4	0	0	0	0	0	0	0	0	0	0
XP_005189336.1	known	Protostomia	1	1	9	1	1	2	0	0	0	1	0	0	0
XP_005181302.1	known	Opisthokont	1	1	8	0	5	17	3	5	10	5	10	2	4
XP_005182581.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005188989.1	known	Arthropoda	1	1	9	0	4	10	1	3	0	0	0	0	0
XP_005181833.1	known	Opisthokont	1	1	9	0	5	16	2	5	10	5	11	4	4
XP_005186933.1	known	Insecta	1	0	9	1	5	16	1	0	0	0	0	0	0
XP_005191635.1	known	Metazoa	1	1	9	1	5	15	3	4	5	1	6	1	0
XP_005190295.1	known	Opisthokont	1	1	9	1	5	17	3	5	9	5	11	4	3
XP_005184295.1	known	Opisthokont	1	1	9	1	5	17	3	5	1	5	11	4	2
XP_005175628.1	known	Metazoa	1	1	9	1	5	15	3	3	1	3	11	4	0
XP_005178340.1	known	Bilateria	1	1	9	0	2	11	2	0	2	3	4	0	0
XP_005191853.1	known	Endopterygota	1	1	8	0	1	3	0	0	0	0	0	0	0
XP_005178575.1	known	Metazoa	1	1	9	0	2	10	2	4	7	3	10	1	0
XP_005191996.1	known	Bilateria	1	0	2	0	0	0	1	0	3	0	4	0	0
XP_005184297.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005187455.1	known	Bilateria	1	1	9	0	0	0	1	0	0	0	2	0	0
XP_005188970.1	known	Metazoa	1	1	9	1	5	17	3	5	1	4	11	3	0
XP_005185458.1	known	Endopterygota	1	0	5	1	3	3	0	0	0	0	0	0	0
XP_005187544.1	known	Diptera	1	0	9	0	1	0	0	0	0	0	0	0	0
XP_005178907.1	known	Metazoa	1	1	9	1	5	17	3	2	0	0	1	1	0
XP_005188264.1	known	Metazoa	1	1	9	1	5	17	3	3	0	0	0	1	0
XP_005184417.1	known	Metazoa	1	1	9	0	5	11	2	5	0	4	11	3	0
XP_005177769.1	known	Metazoa	1	1	9	0	5	17	3	5	9	4	11	4	0
XP_005175377.1	known	Opisthokont	1	1	9	1	5	17	3	4	10	5	11	4	4
XP_005191839.1	known	Metazoa	1	1	8	0	5	14	3	3	6	3	10	1	0
XP_005178369.1	known	Schizophora	1	1	7	0	0	0	0	0	0	0	0	0	0
XP_005183829.1	known	Opisthokont	1	1	9	1	5	17	3	5	9	4	11	4	4
XP_005189898.1	known	Bilateria	1	1	9	0	1	0	0	0	0	1	2	0	0
XP_005184691.1	known	Metazoa	1	1	9	1	5	17	3	5	10	5	11	3	0
XP_005188091.1	known	Metazoa	1	1	9	1	5	17	3	5	10	5	11	2	0
XP_005187980.1	known	Opisthokont	1	1	8	0	5	17	3	5	9	3	7	2	3
XP_005178490.1	known	Metazoa	1	1	9	0	0	0	0	0	0	0	0	1	0
XP_005182834.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	4	11	4	4
XP_005191930.1	known	Opisthokont	1	1	9	1	5	17	2	5	10	4	11	4	3
XP_005183983.1	known	Protostomia	1	1	9	1	5	16	2	4	0	4	0	0	0
XP_005188869.1	known	Metazoa	1	1	9	0	5	17	3	5	9	5	10	3	0
XP_005188708.1	known	Opisthokont	1	1	9	0	3	17	2	5	9	5	10	4	1
XP_005188640.1	known	Metazoa	1	1	9	0	5	14	2	5	10	5	11	4	0
XP_005182413.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005185322.1	known	Metazoa	1	1	8	0	2	14	1	2	0	2	9	1	0
XP_005181406.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005177040.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	1
XP_005188954.1	known	Bilateria	1	1	9	0	5	15	2	2	6	1	8	0	0
XP_005191291.1	known	Bilateria	1	1	9	0	1	12	2	1	0	0	5	0	0
XP_005176812.1	known	Protostomia	1	1	3	0	3	9	2	4	0	3	0	0	0
XP_005187361.1	known	Opisthokont	1	1	9	1	5	16	3	5	10	4	8	4	3
XP_005180235.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	1
XP_005192029.1	known	Metazoa	1	1	9	1	5	17	3	4	9	5	11	3	0
XP_005182734.1	known	Opisthokont	1	1	9	0	5	17	3	5	10	5	11	4	4
XP_005178936.1	known	Opisthokont	1	1	9	1	5	17	3	5	9	5	11	4	1
XP_005179190.1	known	Endopterygota	1	1	9	0	1	1	0	0	0	0	0	0	0
XP_005176616.1	known	Diptera	1	0	1	0	1	0	0	0	0	0	0	0	0
XP_005183882.1	known	Opisthokont	1	1	9	0	5	17	3	5	10	5	11	4	4
XP_005175876.1	known	Metazoa	1	1	9	1	5	16	2	4	7	5	11	3	0
XP_005181970.1	known	Arthropoda	1	1	9	1	5	17	3	4	0	0	0	0	0
XP_005190398.1	known	Arthropoda	1	1	9	1	5	17	3	1	0	0	0	0	0
XP_005178117.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005178814.1	known	Arthropoda	1	1	8	1	4	14	0	1	0	0	0	0	0
XP_005191219.1	known	Metazoa	1	1	9	0	5	15	2	1	10	3	9	3	0
XP_005175104.1	known	Opisthokont	1	1	9	1	5	17	3	5	9	4	11	4	2
XP_005186384.1	known	Metazoa	1	1	3	0	5	17	3	5	7	4	11	3	0
XP_005177382.1	known	Opisthokont	1	1	8	1	4	16	3	5	10	5	10	4	4
XP_005175554.1	known	Diptera	1	1	6	0	4	0	0	0	0	0	0	0	0
XP_005183760.1	known	Cyclorrhapha	1	1	5	1	0	0	0	0	0	0	0	0	0
XP_005190067.1	known	Opisthokont	1	0	9	1	5	16	3	5	9	4	9	4	1
XP_005180618.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	4	11	4	4
XP_005182133.1	known	Metazoa	1	1	9	1	5	17	3	5	9	5	11	4	0
XP_005186412.1	known	Insecta	1	0	0	0	0	1	1	0	0	0	0	0	0
XP_005176405.1	known	Endopterygota	1	1	9	1	4	10	0	0	0	0	0	0	0
XP_005183343.1	known	Bilateria	1	1	8	0	0	3	0	1	0	0	1	0	0
XP_005178695.1	known	Opisthokont	1	1	9	0	5	17	3	5	10	5	10	2	2
XP_005183183.1	known	Opisthokont	1	1	9	0	5	17	3	5	10	5	11	4	4
XP_005176988.1	known	Diptera	1	1	9	1	3	0	0	0	0	0	0	0	0
XP_005189492.1	known	Opisthokont	1	1	9	0	5	16	3	5	10	5	11	4	4
XP_005183253.1	known	Metazoa	1	1	9	1	5	17	3	5	1	4	11	3	0
XP_005181070.1	known	Bilateria	1	0	9	0	5	17	2	1	0	0	1	0	0
XP_005184326.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005187778.1	known	Metazoa	1	1	9	1	5	17	3	5	10	5	11	4	0
XP_005179682.1	known	Metazoa	1	1	9	1	5	17	3	2	9	4	11	4	0
XP_005185149.1	known	Diptera	1	1	9	0	4	0	0	0	0	0	0	0	0
XP_005186826.1	known	Protostomia	1	0	9	1	0	0	0	0	0	1	0	0	0
XP_005179558.1	known	Endopterygota	1	1	9	1	5	8	0	0	0	0	0	0	0
XP_005176483.1	known	Opisthokont	1	1	9	0	5	17	3	5	10	5	11	4	2
XP_005179345.1	known	Muscidae	1	0	0	0	0	0	0	0	0	0	0	0	0
XP_005191778.1	known	Arthropoda	1	0	9	0	4	16	2	1	0	0	0	0	0
XP_005176762.1	known	Diptera	1	1	9	0	3	0	0	0	0	0	0	0	0
XP_005185256.1	known	Metazoa	1	1	9	1	5	17	3	5	1	4	11	3	0
XP_005191952.1	known	Insecta	1	1	9	0	4	5	1	0	0	0	0	0	0
XP_005180905.1	known	Opisthokont	1	1	9	1	5	17	3	5	1	5	11	3	4
XP_005182387.1	known	Opisthokont	1	1	9	0	5	17	3	5	7	4	11	4	4
XP_005179849.1	known	Endopterygota	1	1	9	1	5	3	0	0	0	0	0	0	0
XP_005181759.1	known	Muscidae	1	0	0	0	0	0	0	0	0	0	0	0	0
XP_005176669.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005175126.1	known	Metazoa	1	1	9	0	5	16	3	2	1	3	9	3	0
XP_005183303.1	known	Arthropoda	1	0	9	0	5	5	0	2	0	0	0	0	0
XP_005183584.1	known	Opisthokont	1	1	9	0	5	17	3	5	9	5	11	4	1
XP_005176983.1	known	Metazoa	1	1	9	0	5	16	2	5	10	5	11	3	0
XP_005177505.1	known	Arthropoda	1	1	9	1	5	16	3	4	0	0	0	0	0
XP_005183300.1	known	Muscidae	1	0	0	0	0	0	0	0	0	0	0	0	0
XP_005187044.1	known	Schizophora	1	0	9	0	0	0	0	0	0	0	0	0	0
XP_005181139.1	known	Opisthokont	1	1	9	1	5	3	2	5	6	4	11	4	3
XP_005189409.1	known	Schizophora	1	1	1	0	0	0	0	0	0	0	0	0	0
XP_005179520.1	known	Opisthokont	1	1	9	1	5	3	2	5	6	4	11	4	3
XP_005189328.1	known	Calyptratae	1	1	0	0	0	0	0	0	0	0	0	0	0
XP_005178003.1	known	Diptera	1	1	2	0	1	0	0	0	0	0	0	0	0
XP_005189564.1	known	Opisthokont	1	1	9	0	5	15	2	4	9	2	9	4	2
XP_005180881.1	known	Opisthokont	1	1	9	0	5	14	3	1	0	2	7	1	1
XP_005176470.1	known	Metazoa	1	1	9	0	5	16	3	3	0	2	10	2	0
XP_005183285.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	2
XP_005179327.1	known	Opisthokont	1	1	9	0	5	17	3	4	1	5	10	3	4
XP_005179684.1	known	Metazoa	1	1	9	1	5	17	3	2	9	4	11	4	0
XP_005178938.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	4	10	4	2
XP_005176195.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005183208.1	known	Metazoa	1	1	9	0	5	17	2	2	1	3	8	1	0
XP_005191655.1	known	Bilateria	1	1	4	1	4	3	1	0	2	0	1	0	0
XP_005187200.1	known	Bilateria	1	1	9	0	3	3	2	0	0	0	4	0	0
XP_005181151.1	known	Opisthokont	1	1	9	1	5	17	3	5	9	5	11	4	4
XP_005175203.1	known	Muscidae	1	0	0	0	0	0	0	0	0	0	0	0	0
XP_005189711.1	known	Endopterygota	1	1	0	0	0	1	0	0	0	0	0	0	0
XP_005191113.1	known	Metazoa	1	1	9	1	5	17	3	5	8	5	8	4	0
XP_005181935.1	known	Opisthokont	1	1	9	0	5	17	3	5	9	5	11	4	4
XP_005183837.1	known	Opisthokont	1	1	9	1	5	16	3	5	10	5	11	4	1
XP_005175902.1	known	Arthropoda	1	1	9	0	2	5	0	1	0	0	0	0	0
XP_005191457.1	known	Arthropoda	1	1	9	1	5	13	3	5	0	0	0	0	0
XP_005181592.1	known	Metazoa	1	1	9	0	4	16	2	3	6	4	10	2	0
XP_005177447.1	known	Insecta	1	1	5	0	0	1	1	0	0	0	0	0	0
XP_005175470.1	known	Diptera	1	1	3	0	1	0	0	0	0	0	0	0	0
XP_005177577.1	known	Metazoa	1	1	8	1	4	16	3	3	10	4	10	3	0
XP_005191061.1	known	Metazoa	1	1	9	1	5	17	3	4	10	4	11	3	0
XP_005190120.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005183797.1	known	Schizophora	1	1	6	0	0	0	0	0	0	0	0	0	0
XP_005180146.1	known	Opisthokont	1	0	9	1	5	14	2	4	9	5	11	4	4
XP_005183602.1	known	Metazoa	1	1	9	1	1	17	3	5	4	3	11	3	0
XP_005180538.1	known	Schizophora	1	0	8	0	0	0	0	0	0	0	0	0	0
XP_005178394.1	known	Metazoa	1	1	9	1	5	17	3	2	4	4	11	3	0
XP_005178694.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	3	3
XP_005183114.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	4	11	4	3
XP_005189143.1	known	Insecta	1	1	9	0	4	8	2	0	0	0	0	0	0
XP_005190590.1	known	Arthropoda	1	1	9	1	4	14	1	3	0	0	0	0	0
XP_005178601.1	known	Bilateria	1	1	9	1	4	10	2	1	0	1	1	0	0
